,date,country,countryCode,province,provinceCode,city,cityCode,confirmed,suspected,cured,dead
41302,2020-04-03,中国,CN,海南省,460000,昌江黎族自治县,469026,7,0,7,0
41303,2020-04-03,中国,CN,海南省,460000,乐东黎族自治县,469027,2,0,2,0
41304,2020-04-03,中国,CN,海南省,460000,陵水黎族自治县,469028,4,0,4,0
41305,2020-04-03,中国,CN,海南省,460000,保亭黎族苗族自治县,469029,3,0,3,0
41306,2020-04-03,中国,CN,海南省,460000,琼中黎族苗族自治县,469030,1,0,1,0
41307,2020-04-03,中国,CN,重庆市,500000,,,579,0,570,6
41308,2020-04-03,中国,CN,重庆市,500000,高新区,400039,4,0,4,0
41309,2020-04-03,中国,CN,重庆市,500000,两江新区,401147,17,0,17,0
41310,2020-04-03,中国,CN,重庆市,500000,境外输入,5000y0,3,0,0,0
41311,2020-04-03,中国,CN,重庆市,500000,万州区,500101,118,0,114,4
41312,2020-04-03,中国,CN,重庆市,500000,涪陵区,500102,5,0,5,0
41313,2020-04-03,中国,CN,重庆市,500000,渝中区,500103,20,0,20,0
41314,2020-04-03,中国,CN,重庆市,500000,大渡口区,500104,7,0,7,0
41315,2020-04-03,中国,CN,重庆市,500000,江北区,500105,28,0,28,0
41316,2020-04-03,中国,CN,重庆市,500000,沙坪坝区,500106,9,0,9,0
41317,2020-04-03,中国,CN,重庆市,500000,九龙坡区,500107,21,0,20,1
41318,2020-04-03,中国,CN,重庆市,500000,南岸区,500108,15,0,15,0
41319,2020-04-03,中国,CN,重庆市,500000,北碚区,500109,0,0,0,0
41320,2020-04-03,中国,CN,重庆市,500000,綦江区,500110,23,0,23,0
41321,2020-04-03,中国,CN,重庆市,500000,大足区,500111,14,0,14,0
41322,2020-04-03,中国,CN,重庆市,500000,渝北区,500112,17,0,17,0
41323,2020-04-03,中国,CN,重庆市,500000,巴南区,500113,6,0,6,0
41324,2020-04-03,中国,CN,重庆市,500000,黔江区,500114,2,0,2,0
41325,2020-04-03,中国,CN,重庆市,500000,长寿区,500115,22,0,22,0
41326,2020-04-03,中国,CN,重庆市,500000,江津区,500116,4,0,4,0
41327,2020-04-03,中国,CN,重庆市,500000,合川区,500117,23,0,23,0
41328,2020-04-03,中国,CN,重庆市,500000,永川区,500118,5,0,5,0
41329,2020-04-03,中国,CN,重庆市,500000,南川区,500119,0,0,0,0
41330,2020-04-03,中国,CN,重庆市,500000,璧山区,500120,9,0,9,0
41331,2020-04-03,中国,CN,重庆市,500000,铜梁区,500151,10,0,10,0
41332,2020-04-03,中国,CN,重庆市,500000,潼南区,500152,18,0,18,0
41333,2020-04-03,中国,CN,重庆市,500000,荣昌区,500153,9,0,9,0
41334,2020-04-03,中国,CN,重庆市,500000,开州区,500154,21,0,20,1
41335,2020-04-03,中国,CN,重庆市,500000,梁平区,500155,4,0,4,0
41336,2020-04-03,中国,CN,重庆市,500000,武隆区,500156,1,0,1,0
41337,2020-04-03,中国,CN,重庆市,500000,城口县,500229,2,0,2,0
41338,2020-04-03,中国,CN,重庆市,500000,丰都县,500230,10,0,10,0
41339,2020-04-03,中国,CN,重庆市,500000,垫江县,500231,20,0,20,0
41340,2020-04-03,中国,CN,重庆市,500000,忠县,500233,21,0,21,0
41341,2020-04-03,中国,CN,重庆市,500000,云阳县,500235,25,0,25,0
41342,2020-04-03,中国,CN,重庆市,500000,奉节县,500236,22,0,22,0
41343,2020-04-03,中国,CN,重庆市,500000,巫山县,500237,10,0,10,0
41344,2020-04-03,中国,CN,重庆市,500000,巫溪县,500238,14,0,14,0
41345,2020-04-03,中国,CN,重庆市,500000,石柱土家族自治县,500240,15,0,15,0
41346,2020-04-03,中国,CN,重庆市,500000,秀山土家族苗族自治县,500241,1,0,1,0
41347,2020-04-03,中国,CN,重庆市,500000,酉阳土家族苗族自治县,500242,1,0,1,0
41348,2020-04-03,中国,CN,重庆市,500000,彭水苗族土家族自治县,500243,2,0,2,0
41349,2020-04-03,中国,CN,重庆市,500000,万盛经开区,5002f0,1,0,1,0
41350,2020-04-03,中国,CN,四川省,510000,,,557,0,538,3
41351,2020-04-03,中国,CN,四川省,510000,境外输入,5100y0,0,0,0,0
41352,2020-04-03,中国,CN,四川省,510000,成都市,510100,160,0,142,3
41353,2020-04-03,中国,CN,四川省,510000,自贡市,510300,9,0,9,0
41354,2020-04-03,中国,CN,四川省,510000,攀枝花市,510400,16,0,16,0
41355,2020-04-03,中国,CN,四川省,510000,泸州市,510500,24,0,24,0
41356,2020-04-03,中国,CN,四川省,510000,德阳市,510600,18,0,18,0
41357,2020-04-03,中国,CN,四川省,510000,绵阳市,510700,22,0,22,0
41358,2020-04-03,中国,CN,四川省,510000,广元市,510800,6,0,6,0
41359,2020-04-03,中国,CN,四川省,510000,遂宁市,510900,17,0,17,0
41360,2020-04-03,中国,CN,四川省,510000,内江市,511000,22,0,22,0
41361,2020-04-03,中国,CN,四川省,510000,乐山市,511100,3,0,3,0
41362,2020-04-03,中国,CN,四川省,510000,南充市,511300,39,0,39,0
41363,2020-04-03,中国,CN,四川省,510000,眉山市,511400,8,0,8,0
41364,2020-04-03,中国,CN,四川省,510000,宜宾市,511500,12,0,12,0
41365,2020-04-03,中国,CN,四川省,510000,广安市,511600,30,0,30,0
41366,2020-04-03,中国,CN,四川省,510000,达州市,511700,42,0,42,0
41367,2020-04-03,中国,CN,四川省,510000,雅安市,511800,7,0,7,0
41368,2020-04-03,中国,CN,四川省,510000,巴中市,511900,24,0,24,0
41369,2020-04-03,中国,CN,四川省,510000,资阳市,512000,4,0,4,0
41370,2020-04-03,中国,CN,四川省,510000,阿坝藏族羌族自治州,513200,1,0,1,0
41371,2020-04-03,中国,CN,四川省,510000,甘孜藏族自治州,513300,78,0,78,0
41372,2020-04-03,中国,CN,四川省,510000,凉山彝族自治州,513400,13,0,13,0
41373,2020-04-03,中国,CN,贵州省,520000,,,147,0,144,2
41374,2020-04-03,中国,CN,贵州省,520000,境外输入,5200y0,1,0,0,0
41375,2020-04-03,中国,CN,贵州省,520000,贵阳市,520100,36,0,35,1
41376,2020-04-03,中国,CN,贵州省,520000,六盘水市,520200,10,0,9,1
41377,2020-04-03,中国,CN,贵州省,520000,遵义市,520300,32,0,32,0
41378,2020-04-03,中国,CN,贵州省,520000,安顺市,520400,4,0,4,0
41379,2020-04-03,中国,CN,贵州省,520000,毕节市,520500,23,0,23,0
41380,2020-04-03,中国,CN,贵州省,520000,铜仁市,520600,10,0,10,0
41381,2020-04-03,中国,CN,贵州省,520000,黔西南布依族苗族自治州,522300,4,0,4,0
41382,2020-04-03,中国,CN,贵州省,520000,黔东南苗族侗族自治州,522600,10,0,10,0
41383,2020-04-03,中国,CN,贵州省,520000,黔南布依族苗族自治州,522700,17,0,17,0
41384,2020-04-03,中国,CN,云南省,530000,,,184,0,172,2
41385,2020-04-03,中国,CN,云南省,530000,境外输入,5300y0,10,0,0,0
41386,2020-04-03,中国,CN,云南省,530000,昆明市,530100,53,0,53,0
41387,2020-04-03,中国,CN,云南省,530000,曲靖市,530300,13,0,13,0
41388,2020-04-03,中国,CN,云南省,530000,玉溪市,530400,14,0,13,1
41389,2020-04-03,中国,CN,云南省,530000,保山市,530500,9,0,9,0
41390,2020-04-03,中国,CN,云南省,530000,昭通市,530600,25,0,25,0
41391,2020-04-03,中国,CN,云南省,530000,丽江市,530700,7,0,7,0
41392,2020-04-03,中国,CN,云南省,530000,普洱市,530800,4,0,4,0
41393,2020-04-03,中国,CN,云南省,530000,临沧市,530900,1,0,1,0
41394,2020-04-03,中国,CN,云南省,530000,楚雄彝族自治州,532300,4,0,4,0
41395,2020-04-03,中国,CN,云南省,530000,红河哈尼族彝族自治州,532500,9,0,9,0
41396,2020-04-03,中国,CN,云南省,530000,文山壮族苗族自治州,532600,2,0,2,0
41397,2020-04-03,中国,CN,云南省,530000,西双版纳傣族自治州,532800,15,0,14,1
41398,2020-04-03,中国,CN,云南省,530000,大理白族自治州,532900,13,0,13,0
41399,2020-04-03,中国,CN,云南省,530000,德宏傣族景颇族自治州,533100,5,0,5,0
41400,2020-04-03,中国,CN,云南省,530000,怒江傈僳族自治州,533300,0,0,0,0
41401,2020-04-03,中国,CN,云南省,530000,迪庆藏族自治州,533400,0,0,0,0
41402,2020-04-03,中国,CN,西藏自治区,540000,,,1,0,1,0
41403,2020-04-03,中国,CN,西藏自治区,540000,境外输入,5400y0,0,0,0,0
41404,2020-04-03,中国,CN,西藏自治区,540000,拉萨市,540100,1,0,1,0
41405,2020-04-03,中国,CN,西藏自治区,540000,日喀则市,540200,0,0,0,0
41406,2020-04-03,中国,CN,西藏自治区,540000,昌都市,540300,0,0,0,0
41407,2020-04-03,中国,CN,西藏自治区,540000,林芝市,540400,0,0,0,0
41408,2020-04-03,中国,CN,西藏自治区,540000,山南市,540500,0,0,0,0
41409,2020-04-03,中国,CN,西藏自治区,540000,那曲,542400,0,0,0,0
41410,2020-04-03,中国,CN,西藏自治区,540000,阿里地区,542500,0,0,0,0
41411,2020-04-03,中国,CN,陕西省,610000,,,256,0,245,3
41412,2020-04-03,中国,CN,陕西省,610000,境外输入,6100y0,10,0,2,0
41413,2020-04-03,中国,CN,陕西省,610000,西安市,610100,120,0,117,3
41414,2020-04-03,中国,CN,陕西省,610000,铜川市,610200,8,0,8,0
41415,2020-04-03,中国,CN,陕西省,610000,宝鸡市,610300,13,0,13,0
41416,2020-04-03,中国,CN,陕西省,610000,咸阳市,610400,17,0,17,0
41417,2020-04-03,中国,CN,陕西省,610000,渭南市,610500,15,0,15,0
41418,2020-04-03,中国,CN,陕西省,610000,延安市,610600,8,0,8,0
41419,2020-04-03,中国,CN,陕西省,610000,汉中市,610700,26,0,26,0
41420,2020-04-03,中国,CN,陕西省,610000,榆林市,610800,3,0,3,0
41421,2020-04-03,中国,CN,陕西省,610000,安康市,610900,26,0,26,0
41422,2020-04-03,中国,CN,陕西省,610000,杨凌示范区,610d12,1,0,1,0
41423,2020-04-03,中国,CN,陕西省,610000,商洛市,611000,7,0,7,0
41424,2020-04-03,中国,CN,陕西省,610000,韩城,715400,1,0,1,0
41425,2020-04-03,中国,CN,甘肃省,620000,,,138,0,131,2
41426,2020-04-03,中国,CN,甘肃省,620000,境外输入,6200y0,46,0,42,0
41427,2020-04-03,中国,CN,甘肃省,620000,兰州市,620100,37,0,34,2
41428,2020-04-03,中国,CN,甘肃省,620000,嘉峪关市,620200,0,0,0,0
41429,2020-04-03,中国,CN,甘肃省,620000,金昌市,620300,1,0,1,0
41430,2020-04-03,中国,CN,甘肃省,620000,白银市,620400,4,0,4,0
41431,2020-04-03,中国,CN,甘肃省,620000,天水市,620500,12,0,12,0
41432,2020-04-03,中国,CN,甘肃省,620000,武威市,620600,0,0,0,0
41433,2020-04-03,中国,CN,甘肃省,620000,张掖市,620700,2,0,2,0
41434,2020-04-03,中国,CN,甘肃省,620000,平凉市,620800,9,0,9,0
41435,2020-04-03,中国,CN,甘肃省,620000,酒泉市,620900,0,0,0,0
41436,2020-04-03,中国,CN,甘肃省,620000,庆阳市,621000,3,0,3,0
41437,2020-04-03,中国,CN,甘肃省,620000,定西市,621100,9,0,9,0
41438,2020-04-03,中国,CN,甘肃省,620000,陇南市,621200,4,0,4,0
41439,2020-04-03,中国,CN,甘肃省,620000,临夏回族自治州,622900,3,0,3,0
41440,2020-04-03,中国,CN,甘肃省,620000,甘南藏族自治州,623000,8,0,8,0
41441,2020-04-03,中国,CN,青海省,630000,,,18,0,18,0
41442,2020-04-03,中国,CN,青海省,630000,境外输入,6300y0,0,0,0,0
41443,2020-04-03,中国,CN,青海省,630000,西宁市,630100,15,0,15,0
41444,2020-04-03,中国,CN,青海省,630000,海东市,630200,0,0,0,0
41445,2020-04-03,中国,CN,青海省,630000,海北藏族自治州,632200,3,0,3,0
41446,2020-04-03,中国,CN,青海省,630000,黄南藏族自治州,632300,0,0,0,0
41447,2020-04-03,中国,CN,青海省,630000,海南藏族自治州,632500,0,0,0,0
41448,2020-04-03,中国,CN,青海省,630000,果洛藏族自治州,632600,0,0,0,0
41449,2020-04-03,中国,CN,青海省,630000,玉树藏族自治州,632700,0,0,0,0
41450,2020-04-03,中国,CN,青海省,630000,海西蒙古族藏族自治州,632800,0,0,0,0
41451,2020-04-03,中国,CN,宁夏回族自治区,640000,,,75,0,75,0
41452,2020-04-03,中国,CN,宁夏回族自治区,640000,宁东管委会,6400xz,1,0,1,0
41453,2020-04-03,中国,CN,宁夏回族自治区,640000,境外输入,6400y0,0,0,0,0
41454,2020-04-03,中国,CN,宁夏回族自治区,640000,银川市,640100,36,0,36,0
41455,2020-04-03,中国,CN,宁夏回族自治区,640000,石嘴山市,640200,1,0,1,0
41456,2020-04-03,中国,CN,宁夏回族自治区,640000,吴忠市,640300,28,0,28,0
41457,2020-04-03,中国,CN,宁夏回族自治区,640000,固原市,640400,5,0,5,0
41458,2020-04-03,中国,CN,宁夏回族自治区,640000,中卫市,640500,4,0,4,0
41459,2020-04-03,中国,CN,新疆维吾尔自治区,650000,,,76,0,73,3
41460,2020-04-03,中国,CN,新疆维吾尔自治区,650000,第九师,6500x1,4,0,3,1
41461,2020-04-03,中国,CN,新疆维吾尔自治区,650000,第七师,6500x2,1,0,1,0
41462,2020-04-03,中国,CN,新疆维吾尔自治区,650000,境外输入,6500y0,0,0,0,0
41463,2020-04-03,中国,CN,新疆维吾尔自治区,650000,乌鲁木齐市,650100,23,0,23,0
41464,2020-04-03,中国,CN,新疆维吾尔自治区,650000,克拉玛依市,650200,0,0,0,0
41465,2020-04-03,中国,CN,新疆维吾尔自治区,650000,吐鲁番市,650400,3,0,3,0
41466,2020-04-03,中国,CN,新疆维吾尔自治区,650000,哈密市,650500,0,0,0,0
41467,2020-04-03,中国,CN,新疆维吾尔自治区,650000,第十二师,650d84,3,0,3,0
41468,2020-04-03,中国,CN,新疆维吾尔自治区,650000,第四师,650ee6,10,0,9,1
41469,2020-04-03,中国,CN,新疆维吾尔自治区,650000,昌吉回族自治州,652300,4,0,4,0
41470,2020-04-03,中国,CN,新疆维吾尔自治区,650000,博尔塔拉蒙古自治州,652700,0,0,0,0
41471,2020-04-03,中国,CN,新疆维吾尔自治区,650000,巴音郭楞蒙古自治州,652800,3,0,3,0
41472,2020-04-03,中国,CN,新疆维吾尔自治区,650000,阿克苏地区,652900,1,0,1,0
41473,2020-04-03,中国,CN,新疆维吾尔自治区,650000,克孜勒苏柯尔克孜自治州,653000,0,0,0,0
41474,2020-04-03,中国,CN,新疆维吾尔自治区,650000,喀什地区,653100,0,0,0,0
41475,2020-04-03,中国,CN,新疆维吾尔自治区,650000,和田地区,653200,0,0,0,0
41476,2020-04-03,中国,CN,新疆维吾尔自治区,650000,伊犁哈萨克自治州,654000,18,0,18,0
41477,2020-04-03,中国,CN,新疆维吾尔自治区,650000,塔城地区,654200,0,0,0,0
41478,2020-04-03,中国,CN,新疆维吾尔自治区,650000,阿勒泰地区,654300,0,0,0,0
41479,2020-04-03,中国,CN,新疆维吾尔自治区,650000,石河子市,659001,4,0,3,1
41480,2020-04-03,中国,CN,新疆维吾尔自治区,650000,阿拉尔市,659002,0,0,0,0
41481,2020-04-03,中国,CN,新疆维吾尔自治区,650000,图木舒克市,659003,0,0,0,0
41482,2020-04-03,中国,CN,新疆维吾尔自治区,650000,五家渠市,659004,2,0,2,0
41483,2020-04-03,中国,CN,新疆维吾尔自治区,650000,北屯市,659005,0,0,0,0
41484,2020-04-03,中国,CN,新疆维吾尔自治区,650000,铁门关市,659006,0,0,0,0
41485,2020-04-03,中国,CN,新疆维吾尔自治区,650000,双河市,659007,0,0,0,0
41486,2020-04-03,中国,CN,新疆维吾尔自治区,650000,可克达拉市,659008,0,0,0,0
41487,2020-04-03,中国,CN,新疆维吾尔自治区,650000,昆玉市,659009,0,0,0,0
41488,2020-04-03,中国,CN,台湾省,710000,,,348,0,50,5
41489,2020-04-03,中国,CN,台湾省,710000,台湾省,710000,348,0,50,5
41490,2020-04-03,中国,CN,香港特别行政区,810000,,,845,0,173,4
41491,2020-04-03,中国,CN,香港特别行政区,810000,香港特别行政区,810000,845,0,173,4
41492,2020-04-03,中国,CN,澳门特别行政区,820000,,,43,0,10,0
41493,2020-04-03,中国,CN,澳门特别行政区,820000,澳门特别行政区,820000,42,0,10,0
41494,2020-04-03,哥伦比亚,CO,,,,,1161,0,55,19
41495,2020-04-03,哥斯达黎加,CR,,,,,396,0,6,2
41496,2020-04-03,古巴,CU,,,,,233,0,13,6
41497,2020-04-03,佛得角,CV,,,,,6,0,0,1
41498,2020-04-03,塞浦路斯,CY,,,,,356,0,28,10
41499,2020-04-03,捷克,CZ,,,,,3869,0,71,46
41500,2020-04-03,德国,DE,,,,,85122,0,23745,1111
41501,2020-04-03,吉布提,DJ,,,,,49,0,8,0
41502,2020-04-03,丹麦,DK,,,,,3861,0,1287,139
41503,2020-04-03,多米尼克,DM,,,,,12,0,0,0
41504,2020-04-03,多米尼加,DO,,,,,1380,0,16,60
41505,2020-04-03,阿尔及利亚,DZ,,,,,986,0,61,86
41506,2020-04-03,厄瓜多尔,EC,,,,,3163,0,65,120
41507,2020-04-03,爱沙尼亚,EE,,,,,961,0,48,12
41508,2020-04-03,埃及,EG,,,,,865,0,201,58
41509,2020-04-03,厄立特里亚,ER,,,,,22,0,0,0
41510,2020-04-03,西班牙,ES,,,,,117710,0,30513,10935
41511,2020-04-03,埃塞俄比亚,ET,,,,,35,0,4,0
41512,2020-04-03,芬兰,FI,,,,,1615,0,300,19
41513,2020-04-03,斐济,FJ,,,,,7,0,0,0
41514,2020-04-03,法罗群岛,FO,,,,,179,0,0,0
41515,2020-04-03,法国,FR,,,,,59929,0,12548,5398
41516,2020-04-03,加蓬,GA,,,,,21,0,1,1
41517,2020-04-03,英国,GB,,,,,38168,0,192,3605
41518,2020-04-03,格林纳达,GD,,,,,10,0,0,0
41519,2020-04-03,格鲁吉亚,GE,,,,,148,0,27,0
41520,2020-04-03,法属圭亚那,GF,,,,,51,0,6,0
41521,2020-04-03,加纳,GH,,,,,204,0,31,5
41522,2020-04-03,直布罗陀,GI,,,,,69,0,14,0
41523,2020-04-03,格陵兰,GL,,,,,10,0,0,0
41524,2020-04-03,冈比亚,GM,,,,,4,0,2,1
41525,2020-04-03,几内亚,GN,,,,,52,0,1,0
41526,2020-04-03,瓜德罗普,GP,,,,,125,0,0,6
41527,2020-04-03,赤道几内亚,GQ,,,,,15,0,1,0
41528,2020-04-03,希腊,GR,,,,,1544,0,61,53
41529,2020-04-03,危地马拉,GT,,,,,47,0,12,1
41530,2020-04-03,关岛,GU,,,,,77,0,0,3
41531,2020-04-03,几内亚比绍,GW,,,,,9,0,0,0
41532,2020-04-03,圭亚那,GY,,,,,20,0,0,4
41533,2020-04-03,洪都拉斯,HN,,,,,222,0,3,15
41534,2020-04-03,克罗地亚,HR,,,,,1079,0,92,8
41535,2020-04-03,海地,HT,,,,,18,0,1,0
41536,2020-04-03,匈牙利,HU,,,,,623,0,43,26
41537,2020-04-03,印度尼西亚,ID,,,,,1986,0,134,181
41538,2020-04-03,爱尔兰,IE,,,,,3849,0,5,98
41539,2020-04-03,以色列,IL,,,,,7030,0,338,37
41540,2020-04-03,印度,IN,,,,,2567,0,192,72
41541,2020-04-03,伊拉克,IQ,,,,,772,0,202,58
41542,2020-04-03,伊朗,IR,,,,,53183,0,17935,3294
41543,2020-04-03,冰岛,IS,,,,,1319,0,284,4
41544,2020-04-03,意大利,IT,,,,,115242,0,18278,13915
41545,2020-04-03,牙买加,JM,,,,,47,0,2,3
41546,2020-04-03,约旦,JO,,,,,299,0,45,5
41547,2020-04-03,日本,JP,,,,,3111,0,514,77
41548,2020-04-03,肯尼亚,KE,,,,,110,0,4,3
41549,2020-04-03,吉尔吉斯斯坦,KG,,,,,130,0,5,1
41550,2020-04-03,柬埔寨,KH,,,,,114,0,35,0
41551,2020-04-03,圣基茨和尼维斯,KN,,,,,9,0,0,0
41552,2020-04-03,韩国,KR,,,,,10062,0,6021,174
41553,2020-04-03,科威特,KW,,,,,417,0,82,0
41554,2020-04-03,开曼群岛,KY,,,,,8,0,0,1
41555,2020-04-03,哈萨克斯坦,KZ,,,,,453,0,29,3
41556,2020-04-03,老挝,LA,,,,,10,0,0,0
41557,2020-04-03,黎巴嫩,LB,,,,,508,0,46,17
41558,2020-04-03,圣卢西亚,LC,,,,,13,0,1,0
41559,2020-04-03,列支敦士登,LI,,,,,75,0,0,0
41560,2020-04-03,斯里兰卡,LK,,,,,151,0,22,4
41561,2020-04-03,利比里亚,LR,,,,,6,0,0,0
41562,2020-04-03,立陶宛,LT,,,,,696,0,7,9
41563,2020-04-03,卢森堡,LU,,,,,2487,0,80,30
41564,2020-04-03,拉脱维亚,LV,,,,,493,0,31,1
41565,2020-04-03,利比亚,LY,,,,,11,0,0,1
41566,2020-04-03,摩洛哥,MA,,,,,735,0,49,47
41567,2020-04-03,摩纳哥,MC,,,,,60,0,2,1
41568,2020-04-03,摩尔多瓦,MD,,,,,505,0,23,6
41569,2020-04-03,黑山,ME,,,,,160,0,0,2
41570,2020-04-03,马达加斯加,MG,,,,,59,0,0,0
41571,2020-04-03,北马其顿,MK,,,,,384,0,17,11
41572,2020-04-03,马里,ML,,,,,39,0,0,3
41573,2020-04-03,缅甸,MM,,,,,20,0,0,1
41574,2020-04-03,马提尼克,MQ,,,,,128,0,0,3
41575,2020-04-03,蒙特塞拉特,MS,,,,,5,0,0,0
41576,2020-04-03,马耳他,MT,,,,,202,0,2,0
41577,2020-04-03,毛里求斯,MU,,,,,169,0,0,7
41578,2020-04-03,马尔代夫,MV,,,,,19,0,13,0
41579,2020-04-03,马拉维,MW,,,,,3,0,0,0
41580,2020-04-03,墨西哥,MX,,,,,1510,0,633,50
41581,2020-04-03,马来西亚,MY,,,,,3333,0,827,53
41582,2020-04-03,莫桑比克,MZ,,,,,10,0,0,0
41583,2020-04-03,新喀里多尼亚,NC,,,,,16,0,0,0
41584,2020-04-03,尼日尔,NE,,,,,98,0,0,5
41585,2020-04-03,尼日利亚,NG,,,,,190,0,20,2
41586,2020-04-03,尼加拉瓜,NI,,,,,5,0,0,1
41587,2020-04-03,荷兰,NL,,,,,15819,0,260,1490
41588,2020-04-03,挪威,NO,,,,,5296,0,32,54
41589,2020-04-03,尼泊尔,NP,,,,,6,0,1,0
41590,2020-04-03,新西兰,NZ,,,,,868,0,103,1
41591,2020-04-03,阿曼,OM,,,,,252,0,57,1
41592,2020-04-03,巴拿马,PA,,,,,1475,0,9,37
41593,2020-04-03,秘鲁,PE,,,,,1414,0,537,55
41594,2020-04-03,法属波利尼西亚,PF,,,,,37,0,0,0
41595,2020-04-03,巴布亚新几内亚,PG,,,,,1,0,0,0
41596,2020-04-03,菲律宾,PH,,,,,3018,0,52,136
41597,2020-04-03,巴基斯坦,PK,,,,,2458,0,126,35
41598,2020-04-03,波兰,PL,,,,,3149,0,56,59
41599,2020-04-03,波多黎各,PR,,,,,286,0,0,11
41600,2020-04-03,巴勒斯坦,PS,,,,,171,0,18,1
41601,2020-04-03,葡萄牙,PT,,,,,9886,0,68,246
41602,2020-04-03,巴拉圭,PY,,,,,92,0,4,3
41603,2020-04-03,卡塔尔,QA,,,,,949,0,72,3
41604,2020-04-03,留尼汪,RE,,,,,281,0,1,0
41605,2020-04-03,罗马尼亚,RO,,,,,3183,0,283,118
41606,2020-04-03,塞尔维亚,RS,,,,,1476,0,42,89
41607,2020-04-03,俄罗斯,RU,,,,,4149,0,281,34
41608,2020-04-03,卢旺达,RW,,,,,84,0,0,0
41609,2020-04-03,沙特阿拉伯,SA,,,,,2039,0,351,25
41610,2020-04-03,塞舌尔,SC,,,,,10,0,0,0
41611,2020-04-03,苏丹,SD,,,,,8,0,2,2
41612,2020-04-03,瑞典,SE,,,,,6078,0,103,333
41613,2020-04-03,新加坡,SG,,,,,1114,0,266,5
41614,2020-04-03,斯洛文尼亚,SI,,,,,934,0,70,20
41615,2020-04-03,斯洛伐克,SK,,,,,450,0,10,1
41616,2020-04-03,塞拉利昂,SL,,,,,2,0,0,0
41617,2020-04-03,圣马力诺,SM,,,,,245,0,21,30
41618,2020-04-03,塞内加尔,SN,,,,,207,0,66,1
41619,2020-04-03,索马里,SO,,,,,5,0,1,0
41620,2020-04-03,苏里南,SR,,,,,10,0,0,0
41621,2020-04-03,萨尔瓦多,SV,,,,,46,0,0,2
41622,2020-04-03,叙利亚,SY,,,,,16,0,0,2
41623,2020-04-03,斯威士兰,SZ,,,,,9,0,1,0
41624,2020-04-03,特克斯和凯科斯群岛,TC,,,,,5,0,0,0
41625,2020-04-03,乍得,TD,,,,,8,0,0,0
41626,2020-04-03,多哥,TG,,,,,40,0,17,3
41627,2020-04-03,泰国,TH,,,,,1978,0,581,19
41628,2020-04-03,东帝汶,TL,,,,,1,0,0,0
41629,2020-04-03,突尼斯,TN,,,,,455,0,5,14
41630,2020-04-03,土耳其,TR,,,,,18135,0,415,356
41631,2020-04-03,特立尼达和多巴哥,TT,,,,,97,0,1,6
41632,2020-04-03,坦桑尼亚,TZ,,,,,20,0,3,1
41633,2020-04-03,乌克兰,UA,,,,,942,0,19,23
41634,2020-04-03,乌干达,UG,,,,,45,0,0,0
41635,2020-04-03,美国,US,,,,,255456,0,9359,6532
41636,2020-04-03,乌拉圭,UY,,,,,369,0,68,4
41637,2020-04-03,乌兹别克斯坦,UZ,,,,,221,0,25,2
41638,2020-04-03,梵蒂冈,VA,,,,,7,0,0,0
41639,2020-04-03,圣文森特和格林纳丁斯,VC,,,,,2,0,0,0
41640,2020-04-03,委内瑞拉,VE,,,,,146,0,43,5
41641,2020-04-03,英属维尔京群岛,VG,,,,,3,0,0,0
41642,2020-04-03,美属维尔京群岛,VI,,,,,30,0,0,0
41643,2020-04-03,越南,VN,,,,,237,0,85,0
41644,2020-04-03,马约特,YT,,,,,116,0,0,2
41645,2020-04-03,南非,ZA,,,,,1462,0,95,5
41646,2020-04-03,赞比亚,ZM,,,,,39,0,2,1
41647,2020-04-03,津巴布韦,ZW,,,,,9,0,0,1
41648,2020-04-03,纳米比亚,,,,,,14,0,3,0
41649,2020-04-04,钻石公主号邮轮,,,,,,712,0,619,11
41650,2020-04-04,波黑,,,,,,617,0,28,19
41651,2020-04-04,格恩西岛,,,,,,91,0,0,1
41652,2020-04-04,泽西岛,,,,,,81,0,0,2
41653,2020-04-04,英国属地曼岛,,,,,,71,0,0,1
41654,2020-04-04,圣马丁,,,,,,24,0,0,2
41655,2020-04-04,蒙古,,,,,,14,0,2,0
41656,2020-04-04,荷属安的列斯,,,,,,11,0,0,1
41657,2020-04-04,北马里亚纳,,,,,,8,0,0,1
41658,2020-04-04,毛利塔尼亚,,,,,,6,0,2,1
41659,2020-04-04,安道尔,AD,,,,,466,0,21,17
41660,2020-04-04,阿联酋,AE,,,,,1505,0,125,10
41661,2020-04-04,阿富汗,AF,,,,,299,0,10,6
41662,2020-04-04,安提瓜和巴布达,AG,,,,,15,0,0,0
41663,2020-04-04,安圭拉,AI,,,,,2,0,0,0
41664,2020-04-04,阿尔巴尼亚,AL,,,,,333,0,99,18
41665,2020-04-04,亚美尼亚,AM,,,,,770,0,43,7
41666,2020-04-04,安哥拉,AO,,,,,8,0,1,2
41667,2020-04-04,阿根廷,AR,,,,,1353,0,266,42
41668,2020-04-04,奥地利,AT,,,,,11781,0,2507,186
41669,2020-04-04,澳大利亚,AU,,,,,5550,0,649,30
41670,2020-04-04,阿鲁巴,AW,,,,,60,0,1,0
41671,2020-04-04,阿塞拜疆,AZ,,,,,521,0,36,5
41672,2020-04-04,巴巴多斯,BB,,,,,51,0,0,0
41673,2020-04-04,孟加拉国,BD,,,,,70,0,26,8
41674,2020-04-04,比利时,BE,,,,,18431,0,2872,1283
